"start","variable","value"
2020-05-29,"prosocial",0.0313413042780104
2020-06-05,"prosocial",0.084308468234666
2020-06-12,"prosocial",0.00966787745619992
2020-06-19,"prosocial",0.0285068062484394
2020-06-26,"prosocial",-0.0108553837045612
2020-07-03,"prosocial",0.0119214255174831
2020-07-10,"prosocial",-0.0429174889146172
2020-07-17,"prosocial",0.00870889926222368
2020-07-24,"prosocial",0.000978670504589954
2020-07-31,"prosocial",-0.0560478117897239
2020-08-07,"prosocial",-0.0421947655118637
2020-08-14,"prosocial",-0.0437948949228482
2020-08-21,"prosocial",-0.0467349374504567
2020-08-28,"prosocial",-0.0291226358937383
2020-09-04,"prosocial",-0.0716584903813093
2020-09-11,"prosocial",0.0504976644573135
2020-09-18,"prosocial",-0.0180426564365414
2020-09-25,"prosocial",0.0214935548344299
2020-10-02,"prosocial",-0.0404161037452646
2020-10-09,"prosocial",0.0226835398154519
2020-10-16,"prosocial",0.000593616907572658
2020-10-23,"prosocial",-0.00249675179727211
2020-10-30,"prosocial",0.0549527876140923
2020-11-06,"prosocial",0.000730187197398209
2020-11-13,"prosocial",0.101907718511644
2020-11-20,"prosocial",0.0398870341586916
2020-11-27,"prosocial",0.0598913077421631
2020-12-04,"prosocial",0.0207424925722217
2020-12-11,"prosocial",0.0556165160844852
2020-12-18,"prosocial",0.0252158824988566
2020-12-25,"prosocial",-0.0671528654939528
2021-01-01,"prosocial",-0.101622104641479
2021-01-08,"prosocial",0.00697856608598081
2021-01-15,"prosocial",0.0121061970371086
2021-01-22,"prosocial",0.0335019066894696
2020-01-06,"prosocial",-0.00989881103001699
2020-01-13,"prosocial",0.0100345930825051
2020-01-20,"prosocial",0.00220548903330664
2020-01-27,"prosocial",0.00861681974742293
2020-02-03,"prosocial",-0.0325565796018182
2020-02-10,"prosocial",-0.0771077625090555
2020-02-17,"prosocial",-0.0218176793722937
2020-02-24,"prosocial",-0.0370546524642313
2020-03-02,"prosocial",0.159904589050031
2020-03-09,"prosocial",0.0409555500052236
2020-03-16,"prosocial",0.0762385584968054
2020-03-23,"prosocial",0.0529623714394822
2020-03-30,"prosocial",0.0871286674668476
2020-04-06,"prosocial",0.06132331426291
2020-04-13,"prosocial",0.00710480712432968
2020-04-20,"prosocial",0.0234618908644589
2020-04-27,"prosocial",0.161080246223223
2020-05-04,"prosocial",-0.000632881287336157
2020-05-11,"prosocial",-0.0194281637653596
2020-05-18,"prosocial",0.0796171983430725
2020-05-25,"prosocial",-0.0303379643439499
2020-06-01,"prosocial",0.0535518544965399
2020-06-08,"prosocial",0.012565366291777
2020-06-15,"prosocial",0.0189416008281054
2020-06-22,"prosocial",0.0109601332512967
2020-06-29,"prosocial",0.0214276313957121
2020-07-06,"prosocial",-0.0417835861155019
2020-07-13,"prosocial",-0.0398686795251638
2020-07-20,"prosocial",-0.0261064995833069
2020-07-27,"prosocial",-0.0635841861178858
2020-08-03,"prosocial",-0.101520603029691
2020-08-10,"prosocial",-0.108021796517448
2020-08-17,"prosocial",-0.0542893662403602
2020-08-24,"prosocial",-0.0206768800188801
2020-08-31,"prosocial",-0.0279851602244919
2020-09-07,"prosocial",-0.0134620262747413
2020-09-14,"prosocial",0.0615253847035953
2020-09-21,"prosocial",-0.0171138087166483
2020-09-28,"prosocial",-0.0131560056420951
2020-10-05,"prosocial",-0.000811994379588691
2020-10-12,"prosocial",-0.0404536377196758
2020-10-19,"prosocial",0.0425780337548722
2020-10-26,"prosocial",-0.0352947935233802
2020-11-02,"prosocial",0.054138621656635
2020-11-09,"prosocial",0.0459998722906005
2020-11-16,"prosocial",0.0649522450816582
2020-11-23,"prosocial",0.0190721485943167
2020-11-30,"prosocial",0.0108759368246177
2020-12-07,"prosocial",0.0779078032447848
2020-12-14,"prosocial",0.076717619679179
2020-12-21,"prosocial",0.0233061676756578
2020-12-28,"prosocial",-0.040606311774622
2021-01-04,"prosocial",-0.012458063511533
2021-01-11,"prosocial",0.00410264923885399
2021-01-18,"prosocial",-0.00074359620404866
2021-01-25,"prosocial",0.0169266531397617
2020-01-04,"prosocial",0.0512942344712939
2020-01-11,"prosocial",-0.020969933573564
2020-01-18,"prosocial",-0.0336564227824891
2020-01-25,"prosocial",0.0395968049338507
2020-02-01,"prosocial",-0.0657340112417815
2020-02-08,"prosocial",-0.0167358574427644
2020-02-15,"prosocial",-0.0392899111991659
2020-02-22,"prosocial",0.0365228366385746
2020-02-29,"prosocial",0.0950801536413941
2020-03-07,"prosocial",0.0607737035162036
2020-03-14,"prosocial",0.179972335328385
2020-03-21,"prosocial",0.126143184081822
2020-03-28,"prosocial",0.0863886743804304
2020-04-04,"prosocial",0.146774635568262
2020-04-11,"prosocial",0.0357781580105143
2020-04-18,"prosocial",0.0375549893832863
2020-04-25,"prosocial",0.0622095709641381
2020-05-02,"prosocial",0.0491045660321854
2020-05-09,"prosocial",0.00047873798780867
2020-05-16,"prosocial",0.00163037122562816
2020-05-23,"prosocial",-0.0448147781174981
2020-05-30,"prosocial",-0.0229614632213483
2020-06-06,"prosocial",0.0225534142031799
2020-06-13,"prosocial",0.0139971988738559
2020-06-20,"prosocial",0.00992865328605027
2020-06-27,"prosocial",-0.0628560114204734
2020-07-04,"prosocial",-0.0769142999550131
2020-07-11,"prosocial",-0.0242027215048756
2020-07-18,"prosocial",-0.0499073717912924
2020-07-25,"prosocial",-0.0160526916686014
2020-08-01,"prosocial",0.00474121807853055
2020-08-08,"prosocial",-0.0338604902373086
2020-08-15,"prosocial",-0.0629212440245439
2020-08-22,"prosocial",-0.0190570602778566
2020-08-29,"prosocial",-0.0198230763266689
2020-09-05,"prosocial",-0.0196892243725542
2020-09-12,"prosocial",0.158030267036896
2020-09-19,"prosocial",-0.0349122987980569
2020-09-26,"prosocial",0.0467574878165178
2020-10-03,"prosocial",-0.0182985096233358
2020-10-10,"prosocial",0.0024807223770279
2020-10-17,"prosocial",0.0741099017268392
2020-10-24,"prosocial",0.0700148648234185
2020-10-31,"prosocial",0.0374673803548077
2020-11-07,"prosocial",0.0582956353939275
2020-11-14,"prosocial",0.0746655034195833
2020-11-21,"prosocial",0.00423255696164065
2020-11-28,"prosocial",0.0754264771529443
2020-12-05,"prosocial",0.105046882017463
2020-12-12,"prosocial",0.115511900490988
2020-12-19,"prosocial",0.0580304300304509
2020-12-26,"prosocial",-0.0276732520956512
2021-01-02,"prosocial",0.0247614106529876
2021-01-09,"prosocial",0.045020892264716
2021-01-16,"prosocial",0.0207677381955246
2021-01-23,"prosocial",0.0866490383126251
2020-01-05,"prosocial",0.0403751081891018
2020-01-12,"prosocial",-0.0226097703048929
2020-01-19,"prosocial",-0.0313732436259002
2020-01-26,"prosocial",0.00801273228287818
2020-02-02,"prosocial",-0.0827975892423824
2020-02-09,"prosocial",-0.0133843525688031
2020-02-16,"prosocial",0.018970525443228
2020-02-23,"prosocial",-0.0503795875126552
2020-03-01,"prosocial",0.108965858694408
2020-03-08,"prosocial",0.12500429858614
2020-03-15,"prosocial",0.150612619099818
2020-03-22,"prosocial",0.0820817746013182
2020-03-29,"prosocial",0.100538233794339
2020-04-05,"prosocial",0.0637487856793786
2020-04-12,"prosocial",0.00827363996725197
2020-04-19,"prosocial",0.0146926480990514
2020-04-26,"prosocial",0.0579999646106885
2020-05-03,"prosocial",0.0176534855655077
2020-05-10,"prosocial",0.0091451168959142
2020-05-17,"prosocial",0.0676813142954435
2020-05-24,"prosocial",0.00195549901807776
2020-05-31,"prosocial",0.0430755617372197
2020-06-07,"prosocial",-0.0329793110299563
2020-06-14,"prosocial",0.00648365750810995
2020-06-21,"prosocial",0.0451528127762413
2020-06-28,"prosocial",-0.0839731458765945
2020-07-05,"prosocial",-0.0848210128221082
2020-07-12,"prosocial",-0.0703376446156532
2020-07-19,"prosocial",-0.0132736485053314
2020-07-26,"prosocial",-0.0545936548083486
2020-08-02,"prosocial",-0.0013810860048304
2020-08-09,"prosocial",-0.0707661576665781
2020-08-16,"prosocial",-0.0320964606040241
2020-08-23,"prosocial",-0.005129231404708
2020-08-30,"prosocial",-0.0369394631725175
2020-09-06,"prosocial",0.0335015226147063
2020-09-13,"prosocial",0.133450001351998
2020-09-20,"prosocial",-0.0552683425597441
2020-09-27,"prosocial",0.00714175472019873
2020-10-04,"prosocial",-0.0505104325091719
2020-10-11,"prosocial",-0.11854976094357
2020-10-18,"prosocial",0.0368762836340339
2020-10-25,"prosocial",0.0252392707035248
2020-11-01,"prosocial",0.0893761678038442
2020-11-08,"prosocial",0.0393256814373121
2020-11-15,"prosocial",0.119438693991157
2020-11-22,"prosocial",-0.031580773646216
2020-11-29,"prosocial",0.0366584208407197
2020-12-06,"prosocial",0.0855181266721313
2020-12-13,"prosocial",0.117049507027682
2020-12-20,"prosocial",0.0100331507786508
2020-12-27,"prosocial",-0.0144507452237149
2021-01-03,"prosocial",0.0302844809337561
2021-01-10,"prosocial",0.0100803873506195
2021-01-17,"prosocial",0.100830732910643
2021-01-24,"prosocial",-0.00141657615538066
2020-01-02,"prosocial",0.0228767120724276
2020-01-09,"prosocial",0.0336585043298144
2020-01-16,"prosocial",0.0203823732155355
2020-01-23,"prosocial",0.0193830535927436
2020-01-30,"prosocial",0.0179006841363599
2020-02-06,"prosocial",0.0444136820344638
2020-02-13,"prosocial",-0.0170987509986401
2020-02-20,"prosocial",0.0724899654956846
2020-02-27,"prosocial",-0.0250782735253684
2020-03-05,"prosocial",0.0335144573181116
2020-03-12,"prosocial",0.118698211272198
2020-03-19,"prosocial",0.115890245691908
2020-03-26,"prosocial",0.0649131219385058
2020-04-02,"prosocial",0.0950693369049734
2020-04-09,"prosocial",0.0642168457346873
2020-04-16,"prosocial",0.0598370325413946
2020-04-23,"prosocial",0.0768529824231507
2020-04-30,"prosocial",0.0384954566250993
2020-05-07,"prosocial",0.0476427141033548
2020-05-14,"prosocial",0.0543449159485864
2020-05-21,"prosocial",-0.0196464170822579
2020-05-28,"prosocial",-0.0285809966696745
2020-06-04,"prosocial",0.0501953495060186
2020-06-11,"prosocial",-0.0131602666767281
2020-06-18,"prosocial",0.0220782332044683
2020-06-25,"prosocial",-0.0555668415585384
2020-07-02,"prosocial",0.0210720744597357
2020-07-09,"prosocial",-0.0147974323864928
2020-07-16,"prosocial",-0.0885471595771705
2020-07-23,"prosocial",-0.00884802812584845
2020-07-30,"prosocial",0.0353378479622906
2020-08-06,"prosocial",0.0296009467097134
2020-08-13,"prosocial",-0.0523265188572724
2020-08-20,"prosocial",-0.022723975803771
2020-08-27,"prosocial",-0.0258841419264901
2020-09-03,"prosocial",-0.0443829191381988
2020-09-10,"prosocial",0.109017336978397
2020-09-17,"prosocial",-0.0196041559082988
2020-09-24,"prosocial",0.0345854672896583
2020-10-01,"prosocial",-0.0359659224841812
2020-10-08,"prosocial",0.0213318029459549
2020-10-15,"prosocial",-0.0270570413941221
2020-10-22,"prosocial",-0.00994055646032111
2020-10-29,"prosocial",0.0275468672519673
2020-11-05,"prosocial",-0.00269486520995886
2020-11-12,"prosocial",0.0452673488209899
2020-11-19,"prosocial",0.031336392792788
2020-11-26,"prosocial",0.0404759018978331
2020-12-03,"prosocial",0.0203103412256902
2020-12-10,"prosocial",0.053920633553575
2020-12-17,"prosocial",0.0277567892662106
2020-12-24,"prosocial",-0.0623168787983477
2020-12-31,"prosocial",-0.101194806489621
2021-01-07,"prosocial",0.000972130494980384
2021-01-14,"prosocial",0.0108282913760204
2021-01-21,"prosocial",0.00419791156068096
2020-01-07,"prosocial",-0.0458540978075292
2020-01-14,"prosocial",-0.000206728675891672
2020-01-21,"prosocial",-0.00698226562015749
2020-01-28,"prosocial",-0.0470108745394855
2020-02-04,"prosocial",-0.0261050561455577
2020-02-11,"prosocial",0.0106961338042838
2020-02-18,"prosocial",-0.0132768186777542
2020-02-25,"prosocial",-0.0564226894341321
2020-03-03,"prosocial",0.104694700188205
2020-03-10,"prosocial",0.0295625463525338
2020-03-17,"prosocial",0.064408944536258
2020-03-24,"prosocial",0.0662020125082175
2020-03-31,"prosocial",0.0662099948588695
2020-04-07,"prosocial",0.0531518288817032
2020-04-14,"prosocial",0.0335540427956542
2020-04-21,"prosocial",0.0216514793146226
2020-04-28,"prosocial",0.0329930790950722
2020-05-05,"prosocial",0.0373720681801709
2020-05-12,"prosocial",0.0078605140951651
2020-05-19,"prosocial",0.0393435294972851
2020-05-26,"prosocial",-0.0243857758374212
2020-06-02,"prosocial",0.0186002273536422
2020-06-09,"prosocial",-0.0267992610198437
2020-06-16,"prosocial",-0.0103532358492789
2020-06-23,"prosocial",-0.0683294335995211
2020-06-30,"prosocial",0.0533719592259262
2020-07-07,"prosocial",-0.00312883631410644
2020-07-14,"prosocial",-0.063947343429918
2020-07-21,"prosocial",-0.0870531902850466
2020-07-28,"prosocial",-0.090179905995044
2020-08-04,"prosocial",-0.0304712984588534
2020-08-11,"prosocial",-0.041905543729072
2020-08-18,"prosocial",0.0101876541725085
2020-08-25,"prosocial",-0.04262580565535
2020-09-01,"prosocial",-0.0244106290435782
2020-09-08,"prosocial",-0.0488172553466908
2020-09-15,"prosocial",0.0148255907204771
2020-09-22,"prosocial",-0.0207882219309139
2020-09-29,"prosocial",-0.0123228114011827
2020-10-06,"prosocial",0.0411971547255429
2020-10-13,"prosocial",-0.048234579391203
2020-10-20,"prosocial",0.0254268006599692
2020-10-27,"prosocial",0.0183466394455845
2020-11-03,"prosocial",0.274484184429553
2020-11-10,"prosocial",0.0694157522667342
2020-11-17,"prosocial",0.013602624500787
2020-11-24,"prosocial",-0.0020325967787027
2020-12-01,"prosocial",-0.00412173131429363
2020-12-08,"prosocial",-0.00222511611984159
2020-12-15,"prosocial",0.0413329846910446
2020-12-22,"prosocial",0.0643626807784145
2020-12-29,"prosocial",-0.05429985020405
2021-01-05,"prosocial",-0.0318052208426409
2021-01-12,"prosocial",0.00182933807750273
2021-01-19,"prosocial",0.0357762117552179
2021-01-26,"prosocial",0.001837483658709
2020-01-01,"prosocial",-0.145120407357652
2020-01-08,"prosocial",-0.0154592385943399
2020-01-15,"prosocial",0.0333757617888356
2020-01-22,"prosocial",0.0439093557113799
2020-01-29,"prosocial",-0.0169555277749729
2020-02-05,"prosocial",-0.00870349431051049
2020-02-12,"prosocial",-0.0202659906505222
2020-02-19,"prosocial",0.0783822952329023
2020-02-26,"prosocial",0.0122603454908922
2020-03-04,"prosocial",0.0896838451966576
2020-03-11,"prosocial",0.0640039635009107
2020-03-18,"prosocial",0.11494498922662
2020-03-25,"prosocial",0.057054561683795
2020-04-01,"prosocial",0.0600978076077719
2020-04-08,"prosocial",0.0398170060715076
2020-04-15,"prosocial",0.0586273165987811
2020-04-22,"prosocial",0.0829430477651522
2020-04-29,"prosocial",0.0817773738039614
2020-05-06,"prosocial",0.0402747406561654
2020-05-13,"prosocial",0.0174007033289878
2020-05-20,"prosocial",0.0448975043503889
2020-05-27,"prosocial",0.00318792953712097
2020-06-03,"prosocial",0.0165387402035247
2020-06-10,"prosocial",-0.0518936977053252
2020-06-17,"prosocial",-0.0080156989197145
2020-06-24,"prosocial",-0.0534900421803708
2020-07-01,"prosocial",-0.0261063859297667
2020-07-08,"prosocial",-0.0165577579934349
2020-07-15,"prosocial",-0.0666728709554704
2020-07-22,"prosocial",-0.0476450505421402
2020-07-29,"prosocial",0.00956747066767871
2020-08-05,"prosocial",0.0164359144723466
2020-08-12,"prosocial",-0.0156887483063663
2020-08-19,"prosocial",0.0219010368581418
2020-08-26,"prosocial",-0.0524270458168826
2020-09-02,"prosocial",-0.0232068738671088
2020-09-09,"prosocial",0.156330663589258
2020-09-16,"prosocial",-0.0210147000037591
2020-09-23,"prosocial",0.071036549710183
2020-09-30,"prosocial",0.0253402717247037
2020-10-07,"prosocial",0.0629477573432618
2020-10-14,"prosocial",0.0200719999333247
2020-10-21,"prosocial",0.0320688763029082
2020-10-28,"prosocial",-0.000486750402733183
2020-11-04,"prosocial",0.0496501595881814
2020-11-11,"prosocial",0.0515135067271014
2020-11-18,"prosocial",-0.00144575445198507
2020-11-25,"prosocial",0.0692536254393078
2020-12-02,"prosocial",0.0214146891552376
2020-12-09,"prosocial",0.0479088565423829
2020-12-16,"prosocial",0.0722561780336972
2020-12-23,"prosocial",0.0985094339948927
2020-12-30,"prosocial",-0.0211966876513529
2021-01-06,"prosocial",-0.0130013970441333
2021-01-13,"prosocial",0.0436641256324327
2021-01-20,"prosocial",0.0202656476726242
2020-01-03,"sadness",0.193576763744652
2020-01-10,"sadness",-0.0936418625373263
2020-01-17,"sadness",-0.0829563338002102
2020-01-24,"sadness",-0.0354592797991174
2020-01-31,"sadness",0.046803253836512
2020-02-07,"sadness",-0.0304491968625889
2020-02-14,"sadness",0.0167065272950883
2020-02-21,"sadness",0.0333464032531149
2020-02-28,"sadness",-0.0833797779505195
2020-03-06,"sadness",0.0443523475920709
2020-03-13,"sadness",-0.0911160647978601
2020-03-20,"sadness",0.0987430413175104
2020-03-27,"sadness",0.0877046902751161
2020-04-03,"sadness",0.0791801811564985
2020-04-10,"sadness",0.0616404668954274
2020-04-17,"sadness",0.0477391005753697
2020-04-24,"sadness",-0.00497526146384717
2020-05-01,"sadness",-0.0067800408701163
2020-05-08,"sadness",0.0423844821688193
2020-05-15,"sadness",0.14823943982951
2020-05-22,"sadness",-0.00704127846007343
2020-05-29,"sadness",0.170435798960733
2020-06-05,"sadness",0.020158699062577
2020-06-12,"sadness",-0.00595155580670038
2020-06-19,"sadness",-0.00413629550566482
2020-06-26,"sadness",0.0316379261173207
2020-07-03,"sadness",-0.0779371317683647
2020-07-10,"sadness",-0.0763031627192315
2020-07-17,"sadness",0.0352908933780823
2020-07-24,"sadness",-0.0359290280440353
2020-07-31,"sadness",-0.0631428832770309
2020-08-07,"sadness",-0.0854936651427916
2020-08-14,"sadness",-0.0248408263631207
2020-08-21,"sadness",-0.00237352705071308
2020-08-28,"sadness",0.0705173781633352
2020-09-04,"sadness",-0.0893923548235616
2020-09-11,"sadness",0.0466310740343711
2020-09-18,"sadness",0.0598171374548125
2020-09-25,"sadness",0.0112106450818537
2020-10-02,"sadness",-0.0347400561292688
2020-10-09,"sadness",-0.0327799583009802
2020-10-16,"sadness",0.00572076535932508
2020-10-23,"sadness",0.029861982912091
2020-10-30,"sadness",0.0629817801672352
2020-11-06,"sadness",0.141189268799577
2020-11-13,"sadness",0.231164658864262
2020-11-20,"sadness",0.135207042851292
2020-11-27,"sadness",0.106422604443449
2020-12-04,"sadness",0.0280632760969188
2020-12-11,"sadness",0.130350086236405
2020-12-18,"sadness",0.0966613520401812
2020-12-25,"sadness",0.0562492850976993
2021-01-01,"sadness",-0.0178816444112303
2021-01-08,"sadness",0.117502155619662
2021-01-15,"sadness",0.0407074880924478
2021-01-22,"sadness",0.0693590691896453
2020-01-06,"sadness",-0.0222467066249421
2020-01-13,"sadness",-0.0662036638467167
2020-01-20,"sadness",-0.0376561105767417
2020-01-27,"sadness",0.0921591139969431
2020-02-03,"sadness",-0.0240011299145093
2020-02-10,"sadness",-0.122345763445018
2020-02-17,"sadness",0.0494371240900911
2020-02-24,"sadness",0.0030020227526899
2020-03-02,"sadness",0.0528722065037957
2020-03-09,"sadness",-0.0532979569743727
2020-03-16,"sadness",0.0449777867842584
2020-03-23,"sadness",0.0798542931776572
2020-03-30,"sadness",0.00807118294378507
2020-04-06,"sadness",0.0656741454753222
2020-04-13,"sadness",0.10034462666911
2020-04-20,"sadness",0.0551401854373993
2020-04-27,"sadness",0.0621494477321289
2020-05-04,"sadness",-0.00740684814329796
2020-05-11,"sadness",-0.0266451592069323
2020-05-18,"sadness",-0.0181622928000702
2020-05-25,"sadness",-0.00238988924190111
2020-06-01,"sadness",-0.0103942030938682
2020-06-08,"sadness",-0.00659901505291235
2020-06-15,"sadness",-0.028004979097294
2020-06-22,"sadness",-0.0354257153439508
2020-06-29,"sadness",-0.0848559125470943
2020-07-06,"sadness",-0.0494834393507398
2020-07-13,"sadness",-0.0576783090023243
2020-07-20,"sadness",-0.00112294715544009
2020-07-27,"sadness",-0.0670685208440005
2020-08-03,"sadness",0.0194725905292169
2020-08-10,"sadness",-0.0879001325675654
2020-08-17,"sadness",0.0262455422736638
2020-08-24,"sadness",-0.0486789531132236
2020-08-31,"sadness",-0.0158234729440877
2020-09-07,"sadness",0.0618074017816576
2020-09-14,"sadness",-0.0420751980148362
2020-09-21,"sadness",-0.0041431353794967
2020-09-28,"sadness",-0.031211658340577
2020-10-05,"sadness",-0.0536969481032648
2020-10-12,"sadness",0.121046234347559
2020-10-19,"sadness",-0.0306344129988865
2020-10-26,"sadness",0.0143553520001942
2020-11-02,"sadness",-0.0260771547742893
2020-11-09,"sadness",0.0455127870606363
2020-11-16,"sadness",0.111677692242558
2020-11-23,"sadness",0.0902862153996131
2020-11-30,"sadness",0.0429211955804062
2020-12-07,"sadness",0.0407189024942358
2020-12-14,"sadness",0.0619192407476715
2020-12-21,"sadness",0.0258826488719368
2020-12-28,"sadness",-0.00789419327659201
2021-01-04,"sadness",0.101789090643896
2021-01-11,"sadness",0.0119418511821217
2021-01-18,"sadness",0.0379698304270848
2021-01-25,"sadness",0.0344282770036585
2020-01-04,"sadness",0.04856887839846
2020-01-11,"sadness",0.033280403892126
2020-01-18,"sadness",0.00421156911385734
2020-01-25,"sadness",0.0795204464295767
2020-02-01,"sadness",-0.0210928910251261
2020-02-08,"sadness",0.000826654775566302
2020-02-15,"sadness",-0.0951727906950622
2020-02-22,"sadness",-0.0466928866958862
2020-02-29,"sadness",0.0258017890136237
2020-03-07,"sadness",0.00250775124316829
2020-03-14,"sadness",0.0377014020145124
2020-03-21,"sadness",0.117821946338348
2020-03-28,"sadness",0.153865775343001
2020-04-04,"sadness",0.139834027379594
2020-04-11,"sadness",0.0763795552640141
2020-04-18,"sadness",0.00532067220022927
2020-04-25,"sadness",0.0639663936957831
2020-05-02,"sadness",0.00670649038461977
2020-05-09,"sadness",0.0349933626697425
2020-05-16,"sadness",0.045171084076416
2020-05-23,"sadness",-0.0404986598280091
2020-05-30,"sadness",0.191953307042878
2020-06-06,"sadness",-0.0186807858490727
2020-06-13,"sadness",-0.0131713093597131
2020-06-20,"sadness",0.025071883539223
2020-06-27,"sadness",-0.0563542735517688
2020-07-04,"sadness",-0.126899102352425
2020-07-11,"sadness",0.0218651599125077
2020-07-18,"sadness",0.0395067559641679
2020-07-25,"sadness",0.0332374886753179
2020-08-01,"sadness",-0.0340970098043171
2020-08-08,"sadness",-0.0156500473689244
2020-08-15,"sadness",-0.0175099083009547
2020-08-22,"sadness",-0.0184523294111653
2020-08-29,"sadness",0.0363950046870008
2020-09-05,"sadness",0.0178172631739098
2020-09-12,"sadness",0.130375934618512
2020-09-19,"sadness",0.0749644643772285
2020-09-26,"sadness",0.0390591284568055
2020-10-03,"sadness",-0.0153199180013593
2020-10-10,"sadness",0.0617663595443991
2020-10-17,"sadness",0.0421183332644566
2020-10-24,"sadness",0.0467430160916399
2020-10-31,"sadness",0.110878107318314
2020-11-07,"sadness",0.19563413679577
2020-11-14,"sadness",0.171412660480468
2020-11-21,"sadness",0.133461919763593
2020-11-28,"sadness",0.0478713046205209
2020-12-05,"sadness",0.101422520975472
2020-12-12,"sadness",0.170058893350468
2020-12-19,"sadness",0.151202317599284
2020-12-26,"sadness",0.186725400605759
2021-01-02,"sadness",0.0819171090749209
2021-01-09,"sadness",0.149244197834999
2021-01-16,"sadness",0.00192673363112467
2021-01-23,"sadness",0.154691329956842
2020-01-05,"sadness",0.0123173639365837
2020-01-12,"sadness",-0.0634155121462566
2020-01-19,"sadness",-0.0175135800305069
2020-01-26,"sadness",-0.0367532662684902
2020-02-02,"sadness",0.00759678714640285
2020-02-09,"sadness",-0.0935524291373821
2020-02-16,"sadness",0.0273993059061498
2020-02-23,"sadness",-0.0879536958130163
2020-03-01,"sadness",0.0950725760450893
2020-03-08,"sadness",-0.0201136467264892
2020-03-15,"sadness",0.0565401642877638
2020-03-22,"sadness",0.0532561590886923
2020-03-29,"sadness",0.0881316807281104
2020-04-05,"sadness",0.123003292768678
2020-04-12,"sadness",0.0349381640035801
2020-04-19,"sadness",-0.00395031643401738
2020-04-26,"sadness",0.00521520041122084
2020-05-03,"sadness",-0.0571433475139305
2020-05-10,"sadness",0.0765916561047183
2020-05-17,"sadness",-0.0119761527681927
2020-05-24,"sadness",0.0258290322970592
2020-05-31,"sadness",0.105820805284117
2020-06-07,"sadness",-0.00321533361269942
