"start","variable","value"
2020-06-14,"sadness",0.0555109516903739
2020-06-21,"sadness",0.0051223916010844
2020-06-28,"sadness",-0.0386433754430752
2020-07-05,"sadness",-0.121079771228112
2020-07-12,"sadness",-0.0909373672705018
2020-07-19,"sadness",-0.00400013536703307
2020-07-26,"sadness",-0.116035895795409
2020-08-02,"sadness",-0.0285334215469213
2020-08-09,"sadness",-0.118502625624836
2020-08-16,"sadness",-0.0259862970408793
2020-08-23,"sadness",0.0313244456810387
2020-08-30,"sadness",0.00129653625879834
2020-09-06,"sadness",-0.0200355482388672
2020-09-13,"sadness",0.10493251378143
2020-09-20,"sadness",0.00454304036030984
2020-09-27,"sadness",0.0103676982152419
2020-10-04,"sadness",-0.0877682791876904
2020-10-11,"sadness",-0.0223460432929688
2020-10-18,"sadness",0.0185053952682729
2020-10-25,"sadness",0.0285645327268865
2020-11-01,"sadness",0.0878917009793385
2020-11-08,"sadness",0.137639330404036
2020-11-15,"sadness",0.188994563845144
2020-11-22,"sadness",0.0866855405466855
2020-11-29,"sadness",0.0491481336029994
2020-12-06,"sadness",0.0419239160023579
2020-12-13,"sadness",0.160355350948602
2020-12-20,"sadness",0.004345961720633
2020-12-27,"sadness",-0.0220114320507773
2021-01-03,"sadness",0.143103428029209
2021-01-10,"sadness",0.0386333889645544
2021-01-17,"sadness",0.066537274995456
2021-01-24,"sadness",0.00505112945326905
2020-01-02,"sadness",-0.0438014356564136
2020-01-09,"sadness",-0.0382398521598848
2020-01-16,"sadness",0.0172576993828706
2020-01-23,"sadness",-0.00914821114909456
2020-01-30,"sadness",0.00830256822829041
2020-02-06,"sadness",0.0304123892904902
2020-02-13,"sadness",0.0270937998481923
2020-02-20,"sadness",0.0420794427407404
2020-02-27,"sadness",-0.0710870098913517
2020-03-05,"sadness",-0.0388788079744936
2020-03-12,"sadness",-0.0303028829774681
2020-03-19,"sadness",0.0708860740427801
2020-03-26,"sadness",0.0745845229748105
2020-04-02,"sadness",0.147127706427566
2020-04-09,"sadness",0.054118767377425
2020-04-16,"sadness",0.0482480480188698
2020-04-23,"sadness",0.0286242562817284
2020-04-30,"sadness",0.022507063828686
2020-05-07,"sadness",0.0299939903822497
2020-05-14,"sadness",0.125658039681292
2020-05-21,"sadness",-0.008538863339877
2020-05-28,"sadness",0.114375953556573
2020-06-04,"sadness",0.028711729902227
2020-06-11,"sadness",0.0531221347423154
2020-06-18,"sadness",-0.0331359850348531
2020-06-25,"sadness",0.0327304318184138
2020-07-02,"sadness",-0.0245681661333384
2020-07-09,"sadness",-0.0483261125002228
2020-07-16,"sadness",-0.0285208951991295
2020-07-23,"sadness",0.141742282494841
2020-07-30,"sadness",0.0637445556626563
2020-08-06,"sadness",0.031370719595869
2020-08-13,"sadness",-0.0369060711094114
2020-08-20,"sadness",0.0353282686129077
2020-08-27,"sadness",-0.0161146779728043
2020-09-03,"sadness",-0.00711252359828565
2020-09-10,"sadness",0.125051395595059
2020-09-17,"sadness",0.0452140318743905
2020-09-24,"sadness",-0.00477759792237655
2020-10-01,"sadness",-0.0296489256996768
2020-10-08,"sadness",0.0164632420087563
2020-10-15,"sadness",0.0121098119244355
2020-10-22,"sadness",0.0421276757009246
2020-10-29,"sadness",0.0857237964965896
2020-11-05,"sadness",0.141560142475877
2020-11-12,"sadness",0.0903882470209064
2020-11-19,"sadness",0.128682634765137
2020-11-26,"sadness",0.125907230573373
2020-12-03,"sadness",0.115548472836332
2020-12-10,"sadness",0.1530867259071
2020-12-17,"sadness",0.0951162677877351
2020-12-24,"sadness",-0.0755295697709685
2020-12-31,"sadness",0.0068743962621294
2021-01-07,"sadness",0.0214725561490998
2021-01-14,"sadness",0.0747721744868605
2021-01-21,"sadness",0.0271474532712519
2020-01-07,"sadness",-0.0211768541002216
2020-01-14,"sadness",-0.0723192660242944
2020-01-21,"sadness",0.0130627100323195
2020-01-28,"sadness",-0.0397175808028944
2020-02-04,"sadness",-0.0154651326560476
2020-02-11,"sadness",-0.00111816732984648
2020-02-18,"sadness",0.0185997749404718
2020-02-25,"sadness",-0.066348566015294
2020-03-03,"sadness",0.210677931912286
2020-03-10,"sadness",-0.0777175837028379
2020-03-17,"sadness",0.0705853192512528
2020-03-24,"sadness",0.163572919663416
2020-03-31,"sadness",0.0233923694199092
2020-04-07,"sadness",0.0761179363890294
2020-04-14,"sadness",-0.0056852696668093
2020-04-21,"sadness",-0.0202668525653948
2020-04-28,"sadness",0.0182959016193842
2020-05-05,"sadness",0.0257843826694797
2020-05-12,"sadness",0.0221116745816122
2020-05-19,"sadness",-0.00798091555305885
2020-05-26,"sadness",-0.0130625457351994
2020-06-02,"sadness",-0.0146447112086049
2020-06-09,"sadness",-0.0498334230419479
2020-06-16,"sadness",-0.0457650373898938
2020-06-23,"sadness",-0.13955911895669
2020-06-30,"sadness",-0.0456746185650028
2020-07-07,"sadness",-0.0642293275108922
2020-07-14,"sadness",-0.143252672002097
2020-07-21,"sadness",-0.0364518612195368
2020-07-28,"sadness",0.0228187946498566
2020-08-04,"sadness",0.187183951005845
2020-08-11,"sadness",0.0313880964813703
2020-08-18,"sadness",0.118206582798455
2020-08-25,"sadness",0.020481803801204
2020-09-01,"sadness",-0.0555293010424538
2020-09-08,"sadness",0.108441590317791
2020-09-15,"sadness",-0.0200827349060529
2020-09-22,"sadness",0.0415592461578117
2020-09-29,"sadness",0.0271485958210824
2020-10-06,"sadness",-0.0590829831791097
2020-10-13,"sadness",-0.0188271759146108
2020-10-20,"sadness",-0.0134887543803072
2020-10-27,"sadness",0.0571253861268652
2020-11-03,"sadness",0.162100738221536
2020-11-10,"sadness",0.138116716388828
2020-11-17,"sadness",0.0989030759061267
2020-11-24,"sadness",0.0415171727756807
2020-12-01,"sadness",0.0439677967184806
2020-12-08,"sadness",0.132892099308105
2020-12-15,"sadness",0.0672247091799651
2020-12-22,"sadness",0.143467866294901
2020-12-29,"sadness",0.0410501929857278
2021-01-05,"sadness",0.176787786391449
2021-01-12,"sadness",0.013587055675256
2021-01-19,"sadness",0.0556358136175353
2021-01-26,"sadness",0.0564571632851172
2020-01-01,"sadness",-0.167856764280144
2020-01-08,"sadness",-0.0428435143426792
2020-01-15,"sadness",-0.062012714642964
2020-01-22,"sadness",0.0386257009204876
2020-01-29,"sadness",-0.0202971257585438
2020-02-05,"sadness",-0.0186317954109605
2020-02-12,"sadness",0.0322227399729055
2020-02-19,"sadness",0.0571879102889393
2020-02-26,"sadness",-0.0905478715140726
2020-03-04,"sadness",0.0332594648834601
2020-03-11,"sadness",-0.00439687623975425
2020-03-18,"sadness",0.0608012771701092
2020-03-25,"sadness",0.0873609475212635
2020-04-01,"sadness",0.07639347819757
2020-04-08,"sadness",0.0920706376017273
2020-04-15,"sadness",0.0666205017213922
2020-04-22,"sadness",0.03685051017599
2020-04-29,"sadness",0.0476522060362719
2020-05-06,"sadness",0.0208844943902939
2020-05-13,"sadness",-0.0645401635852474
2020-05-20,"sadness",-0.0156043832862437
2020-05-27,"sadness",0.0152249871894627
2020-06-03,"sadness",0.0200282816670587
2020-06-10,"sadness",-0.0208219424300966
2020-06-17,"sadness",-0.0333638883892078
2020-06-24,"sadness",-0.0815194890932632
2020-07-01,"sadness",-0.0995229625264708
2020-07-08,"sadness",-0.124695037169451
2020-07-15,"sadness",-0.0919185799620851
2020-07-22,"sadness",0.0211246373094483
2020-07-29,"sadness",0.11687005489786
2020-08-05,"sadness",0.120179625080271
2020-08-12,"sadness",-0.0207595164390906
2020-08-19,"sadness",0.00981293959657124
2020-08-26,"sadness",-0.0650148642810599
2020-09-02,"sadness",-0.028457720948828
2020-09-09,"sadness",0.124093490860298
2020-09-16,"sadness",-0.0412741460754227
2020-09-23,"sadness",0.0372972630130404
2020-09-30,"sadness",0.00246158848042805
2020-10-07,"sadness",0.00461883091627372
2020-10-14,"sadness",0.0201225012553833
2020-10-21,"sadness",0.0431187218667265
2020-10-28,"sadness",0.0443620793969377
2020-11-04,"sadness",0.196514952649315
2020-11-11,"sadness",0.16651660121444
2020-11-18,"sadness",0.059949682763753
2020-11-25,"sadness",0.0829530511696308
2020-12-02,"sadness",0.0892883136255492
2020-12-09,"sadness",0.119408446572988
2020-12-16,"sadness",0.124709552349252
2020-12-23,"sadness",0.0504653252602954
2020-12-30,"sadness",0.112947831427347
2021-01-06,"sadness",0.130210966285869
2021-01-13,"sadness",0.025600902966907
2021-01-20,"sadness",0.0184186811776116
2020-01-03,"social",0.0412929139803694
2020-01-10,"social",0.0154668289383882
2020-01-17,"social",-0.015537819008126
2020-01-24,"social",0.0119199431873773
2020-01-31,"social",-0.0141178155395746
2020-02-07,"social",0.0291698168451213
2020-02-14,"social",0.0112592421067329
2020-02-21,"social",0.0314663125199664
2020-02-28,"social",0.00218365238279634
2020-03-06,"social",0.0412147411665143
2020-03-13,"social",0.0402100590471735
2020-03-20,"social",0.0787442192825216
2020-03-27,"social",0.0418261982909443
2020-04-03,"social",0.0437690904557019
2020-04-10,"social",0.0284964266244911
2020-04-17,"social",0.0146327268008616
2020-04-24,"social",0.0592424895443054
2020-05-01,"social",0.0396322907807239
2020-05-08,"social",0.0205540055939623
2020-05-15,"social",0.0480188372945979
2020-05-22,"social",0.00561041574959995
2020-05-29,"social",0.0336047952253569
2020-06-05,"social",0.0544297729780877
2020-06-12,"social",0.0169364230416768
2020-06-19,"social",0.0214064904411188
2020-06-26,"social",0.0223625489527414
2020-07-03,"social",0.000788937963340488
2020-07-10,"social",-0.0384141059457816
2020-07-17,"social",0.0121950871323279
2020-07-24,"social",0.0169676722507578
2020-07-31,"social",-0.00242737840447994
2020-08-07,"social",-0.00343299855668721
2020-08-14,"social",-0.0107777974074442
2020-08-21,"social",0.00400128975905547
2020-08-28,"social",0.014992981138673
2020-09-04,"social",-0.0142647746725857
2020-09-11,"social",0.039999496654846
2020-09-18,"social",-0.00036785982045183
2020-09-25,"social",0.0165169627333266
2020-10-02,"social",-0.00419472373310086
2020-10-09,"social",-0.0199338231581959
2020-10-16,"social",0.0126809395864441
2020-10-23,"social",-0.00203854385989228
2020-10-30,"social",0.0619382877387375
2020-11-06,"social",0.0290773730697241
2020-11-13,"social",0.0641934396583242
2020-11-20,"social",0.0146663130935306
2020-11-27,"social",0.0441897791275703
2020-12-04,"social",0.0265917130789509
2020-12-11,"social",0.0421028089263715
2020-12-18,"social",0.0446148354767464
2020-12-25,"social",-0.00471903968724677
2021-01-01,"social",-0.0234600795806304
2021-01-08,"social",0.0470327347519671
2021-01-15,"social",0.0337650870337916
2021-01-22,"social",0.017337426998893
2020-01-06,"social",0.00846131605566063
2020-01-13,"social",0.034968671519164
2020-01-20,"social",-0.000169371456782273
2020-01-27,"social",0.012352380740137
2020-02-03,"social",0.0110394028138236
2020-02-10,"social",-0.0526164969927101
2020-02-17,"social",0.0121148359312161
2020-02-24,"social",-0.00461780482158279
2020-03-02,"social",0.0525546731682144
2020-03-09,"social",0.0418652350704198
2020-03-16,"social",0.0577609276174512
2020-03-23,"social",0.0495411152788455
2020-03-30,"social",0.0613959854209765
2020-04-06,"social",0.0574480083673137
2020-04-13,"social",0.0287720568538781
2020-04-20,"social",0.0408306126515099
2020-04-27,"social",0.0743472794394152
2020-05-04,"social",0.0330147501273982
2020-05-11,"social",-0.000630068392974342
2020-05-18,"social",0.0296657099257273
2020-05-25,"social",0.014613933236022
2020-06-01,"social",0.0298705052299456
2020-06-08,"social",0.00840411156583771
2020-06-15,"social",0.0103425513125314
2020-06-22,"social",0.00858413179970372
2020-06-29,"social",-0.00238736080191474
2020-07-06,"social",-0.0155612296479432
2020-07-13,"social",-0.00663275698512599
2020-07-20,"social",0.00856973867830838
2020-07-27,"social",-0.00789657237241352
2020-08-03,"social",-0.0219584989874203
2020-08-10,"social",-0.0186551119842706
2020-08-17,"social",-0.00105011397481516
2020-08-24,"social",0.0210950423096139
2020-08-31,"social",0.00451313158325326
2020-09-07,"social",0.0119222361346298
2020-09-14,"social",0.0215125194600414
2020-09-21,"social",0.010924635848886
2020-09-28,"social",0.0212293778085076
2020-10-05,"social",-0.000317737515864922
2020-10-12,"social",-0.00793683243201392
2020-10-19,"social",0.0507332233453434
2020-10-26,"social",-0.00279264350256473
2020-11-02,"social",0.0475898952362576
2020-11-09,"social",0.0387547405259796
2020-11-16,"social",0.0478630512672674
2020-11-23,"social",0.0323607138911297
2020-11-30,"social",0.0252658894105951
2020-12-07,"social",0.0531550856022658
2020-12-14,"social",0.0397042038697913
2020-12-21,"social",0.0163471071001751
2020-12-28,"social",0.02028159072626
2021-01-04,"social",0.0404789158885126
2021-01-11,"social",0.0284947526967498
2021-01-18,"social",0.0179235739987707
2021-01-25,"social",0.0202105057712268
2020-01-04,"social",0.0382024260811824
2020-01-11,"social",0.00504690782088458
2020-01-18,"social",0.00486533416202156
2020-01-25,"social",0.0126690637716386
2020-02-01,"social",-0.0159072614592496
2020-02-08,"social",-0.0121675482989871
2020-02-15,"social",-0.00466149809343372
2020-02-22,"social",0.0408980389133544
2020-02-29,"social",0.05598270379054
2020-03-07,"social",0.0543531482958535
2020-03-14,"social",0.0690562647778902
2020-03-21,"social",0.0812687408593549
2020-03-28,"social",0.0501202885945241
2020-04-04,"social",0.080521202836245
2020-04-11,"social",0.0338166768260165
2020-04-18,"social",0.0230995409366703
2020-04-25,"social",0.0581485267679632
2020-05-02,"social",0.0716041958910782
2020-05-09,"social",0.0238095460654433
2020-05-16,"social",0.00810712307321329
2020-05-23,"social",0.00187933326637032
2020-05-30,"social",0.0153199259332339
2020-06-06,"social",0.0192631003757793
2020-06-13,"social",0.0122370078603011
2020-06-20,"social",0.0276441404697465
2020-06-27,"social",-0.00870166509929749
2020-07-04,"social",-0.0293377232711195
2020-07-11,"social",0.0294605430576582
2020-07-18,"social",0.0188540713932102
2020-07-25,"social",0.0103171094781665
2020-08-01,"social",-0.0032303313838427
2020-08-08,"social",-0.0114708866767492
2020-08-15,"social",0.0271865204811781
2020-08-22,"social",0.000768332722200029
2020-08-29,"social",0.00559736605858046
2020-09-05,"social",0.00776262702318455
2020-09-12,"social",0.0660302849371137
2020-09-19,"social",0.0166945025271423
2020-09-26,"social",0.0210127521681565
2020-10-03,"social",-0.00441396994618497
2020-10-10,"social",0.00629595373909057
2020-10-17,"social",0.035865333877117
2020-10-24,"social",0.0167406617807205
2020-10-31,"social",0.0614892040433279
2020-11-07,"social",0.0601975901783952
2020-11-14,"social",0.0624746843993174
2020-11-21,"social",-0.000317909431486151
2020-11-28,"social",0.0545313007444948
2020-12-05,"social",0.049827174990388
2020-12-12,"social",0.047355300268152
2020-12-19,"social",0.0407795507418454
2020-12-26,"social",0.0125367183981978
2021-01-02,"social",0.0325535151028806
2021-01-09,"social",0.0488253888063742
2021-01-16,"social",0.0361490574823837
2021-01-23,"social",0.0388746561320366
2020-01-05,"social",0.0378126361177513
2020-01-12,"social",0.0185037254110129
2020-01-19,"social",0.00633497424489805
2020-01-26,"social",-0.0178593693469527
2020-02-02,"social",-0.0353964157215077
2020-02-09,"social",-0.00277095386308587
2020-02-16,"social",0.0156215877067472
2020-02-23,"social",-0.0282653352929519
2020-03-01,"social",0.0438006409799284
2020-03-08,"social",0.0858668295328022
2020-03-15,"social",0.0883761662252236
2020-03-22,"social",0.0480080611725834
2020-03-29,"social",0.0682570411893387
2020-04-05,"social",0.0626622223817409
2020-04-12,"social",0.0247073027346336
2020-04-19,"social",0.0332055580342024
2020-04-26,"social",0.0370737842395961
2020-05-03,"social",0.0397361614684511
2020-05-10,"social",0.0582091145585544
2020-05-17,"social",0.0389867524377983
2020-05-24,"social",0.040396708058574
2020-05-31,"social",0.05011627038751
2020-06-07,"social",0.00447468647988442
2020-06-14,"social",0.0329061046895155
2020-06-21,"social",0.0111948848395211
2020-06-28,"social",-0.0354776289013682
2020-07-05,"social",-0.022402723517324
2020-07-12,"social",-0.00200795945697085
2020-07-19,"social",0.017279798196644
2020-07-26,"social",0.00618924353069044
2020-08-02,"social",0.00830399867002948
2020-08-09,"social",-0.019828518042947
2020-08-16,"social",0.00171581478810587
2020-08-23,"social",0.0266008665129898
2020-08-30,"social",-0.00179688489387698
2020-09-06,"social",0.0227561752066275
2020-09-13,"social",0.0459299196707297
2020-09-20,"social",0.0111812881349326
2020-09-27,"social",-0.00135016293625159
2020-10-04,"social",0.00314165693579018
2020-10-11,"social",-0.0421004569318482
2020-10-18,"social",0.0469880155024459
2020-10-25,"social",0.0309879483607017
2020-11-01,"social",0.0641836162492582
2020-11-08,"social",0.0441804634440197
2020-11-15,"social",0.0786901999096951
2020-11-22,"social",0.00285203239472026
2020-11-29,"social",0.0384375511088942
2020-12-06,"social",0.0301723562994618
2020-12-13,"social",0.0557361251428699
2020-12-20,"social",0.0246623374827592
2020-12-27,"social",0.0292035369754489
2021-01-03,"social",0.0357940108140715
2021-01-10,"social",0.0434267308230617
2021-01-17,"social",0.0626778285076569
2021-01-24,"social",0.00919447778998712
2020-01-02,"social",0.0169428929550662
2020-01-09,"social",0.0258649751646377
2020-01-16,"social",0.0163424231237689
2020-01-23,"social",0.00417088647761052
2020-01-30,"social",0.00203073113568858
2020-02-06,"social",0.0251850137318834
2020-02-13,"social",0.0117441755772655
2020-02-20,"social",0.0290379963424904
2020-02-27,"social",0.0100626286239972
2020-03-05,"social",0.0433056448577659
2020-03-12,"social",0.0584765454648328
2020-03-19,"social",0.0540947624388835
2020-03-26,"social",0.0412439156032514
2020-04-02,"social",0.0428386191754183
2020-04-09,"social",0.0308630801852941
2020-04-16,"social",0.018515650171687
2020-04-23,"social",0.0436711142045801
2020-04-30,"social",0.032541767547265
2020-05-07,"social",0.0215439451484616
2020-05-14,"social",0.0666580800437734
2020-05-21,"social",0.0126107043915241
2020-05-28,"social",0.0141658869534269
2020-06-04,"social",0.0509653491617801
2020-06-11,"social",0.0106849515825435
2020-06-18,"social",0.0239430941336997
2020-06-25,"social",0.0232283727346008
2020-07-02,"social",0.0112588136438528
2020-07-09,"social",-0.00222156762298462
2020-07-16,"social",0.00130475969025339
2020-07-23,"social",0.0217590406099699
2020-07-30,"social",0.0177716704255205
2020-08-06,"social",-0.0106450827914661
2020-08-13,"social",-0.0311685339981376
2020-08-20,"social",0.0142559502368541
2020-08-27,"social",0.0110907184974944
2020-09-03,"social",-0.00303288338874906
2020-09-10,"social",0.0559582405887672
2020-09-17,"social",0.0328132742955936
2020-09-24,"social",0.0186017243914967
2020-10-01,"social",-0.0066077567229601
2020-10-08,"social",0.0380838986913693
2020-10-15,"social",0.0211638374836944
2020-10-22,"social",0.0271244519574061
2020-10-29,"social",0.05683991726427
2020-11-05,"social",0.0221980029461273
2020-11-12,"social",0.0487784693911529
2020-11-19,"social",0.0161459075642543
2020-11-26,"social",0.0359311773855144
2020-12-03,"social",0.04803895327854
2020-12-10,"social",0.0436315290916196
2020-12-17,"social",0.0337935096301418
2020-12-24,"social",0.0333486348931799
2020-12-31,"social",0.0032786085182241
2021-01-07,"social",0.0177530588352203
2021-01-14,"social",0.0338415835369801
2021-01-21,"social",0.0221985670378598
2020-01-07,"social",-0.0175239295128087
2020-01-14,"social",0.016496213136548
2020-01-21,"social",0.00983663080619007
2020-01-28,"social",-0.0123284071271914
2020-02-04,"social",-0.0293548501061394
2020-02-11,"social",-0.0078901690718052
2020-02-18,"social",0.00298890617503028
2020-02-25,"social",-0.00884584202567413
2020-03-03,"social",0.0406011679710766
2020-03-10,"social",0.0520660384681301
2020-03-17,"social",0.0550082819084569
2020-03-24,"social",0.0448066694071039
2020-03-31,"social",0.0493023646737889
2020-04-07,"social",0.0340738843073299
2020-04-14,"social",0.0242464018496925
2020-04-21,"social",0.024574893518186
2020-04-28,"social",0.0428169948800329
2020-05-05,"social",0.0339251582222442
2020-05-12,"social",0.0501845521834978
2020-05-19,"social",-0.000391906181887145
2020-05-26,"social",0.00169523527902643
2020-06-02,"social",0.0309463142786909
2020-06-09,"social",-0.00651607566884716
2020-06-16,"social",0.00790842602785571
2020-06-23,"social",-0.0220249237191527
2020-06-30,"social",0.000960967806948503
2020-07-07,"social",-0.00754442581822713
2020-07-14,"social",-0.0296315625326567
2020-07-21,"social",-0.00765812305829217
2020-07-28,"social",-0.0430153438366476
2020-08-04,"social",-0.012953716673086
2020-08-11,"social",-0.00943883037852523
2020-08-18,"social",0.0183245169971744
2020-08-25,"social",0.00704025124153026
2020-09-01,"social",0.00742577393905555
2020-09-08,"social",-0.0168297830403806
2020-09-15,"social",0.0153882171342379
2020-09-22,"social",0.00517255159092287
2020-09-29,"social",0.0169496296354384
2020-10-06,"social",0.013826814814418
2020-10-13,"social",-0.001625999095415
2020-10-20,"social",0.000848463595046424
2020-10-27,"social",0.00155194130341668
2020-11-03,"social",0.0938239917726797
2020-11-10,"social",0.0421119283353028
2020-11-17,"social",0.0194870488817157
2020-11-24,"social",0.00822419063880085
2020-12-01,"social",0.00585647842805535
2020-12-08,"social",0.0238187757616602
2020-12-15,"social",0.0284221140236155
2020-12-22,"social",0.0325431950028453
2020-12-29,"social",-0.00231312456928465
2021-01-05,"social",0.0243948474728802
2021-01-12,"social",0.0273740206361895
2021-01-19,"social",0.0177511485631
2021-01-26,"social",0.0147509899485557
2020-01-01,"social",-0.0575810704963252
2020-01-08,"social",-0.00499619368804409
2020-01-15,"social",0.0173448282420409
2020-01-22,"social",0.0117314953467433
2020-01-29,"social",-0.00971010190530762
2020-02-05,"social",0.0149671297228178
2020-02-12,"social",0.00435590963838828
2020-02-19,"social",0.0224864070062209
2020-02-26,"social",-0.0172191857767803
2020-03-04,"social",0.0441440512905326
2020-03-11,"social",0.0430631617919548
2020-03-18,"social",0.0654115507548739
2020-03-25,"social",0.0241337793996065
2020-04-01,"social",0.0434933096835997
2020-04-08,"social",0.0307525097889631
2020-04-15,"social",0.0346197552730807
2020-04-22,"social",0.0525437290359417
2020-04-29,"social",0.0431099216213367
2020-05-06,"social",0.0220659188973452
2020-05-13,"social",0.0336653185802535
2020-05-20,"social",0.0214541803487713
2020-05-27,"social",0.0225237499861814
2020-06-03,"social",0.0115185668467412
2020-06-10,"social",-0.00402112925167813
2020-06-17,"social",-0.00579119695931485
2020-06-24,"social",0.005976708867602
2020-07-01,"social",-0.00208525508372449
2020-07-08,"social",0.0100131984622876
2020-07-15,"social",-0.0231087001082633
2020-07-22,"social",-0.0256773297675969
2020-07-29,"social",0.0118613043043887
2020-08-05,"social",-0.015338880001003
2020-08-12,"social",0.0073961022804648
2020-08-19,"social",0.00478554605979699
2020-08-26,"social",-0.00195007290974557
2020-09-02,"social",-0.000599185277479787
2020-09-09,"social",0.0546617930405439
2020-09-16,"social",0.0121476264989866
2020-09-23,"social",0.0212000540208514
2020-09-30,"social",0.0198771866725528
2020-10-07,"social",0.012880944477914
2020-10-14,"social",0.0256552098322194
2020-10-21,"social",0.0143333719725976
2020-10-28,"social",0.0231066208947732
2020-11-04,"social",0.0132488919505383
2020-11-11,"social",0.0386186419274447
2020-11-18,"social",0.0192851874438617
2020-11-25,"social",0.0338317027954189
2020-12-02,"social",0.0330725425532709
2020-12-09,"social",0.02873394775039
2020-12-16,"social",0.0238769088521052
2020-12-23,"social",0.0227976456546491
2020-12-30,"social",0.014960799597299
2021-01-06,"social",0.0258658297420112
2021-01-13,"social",0.0283283267031076
2021-01-20,"social",0.00146652930774446
